,inc0,inc1,incdiff,lats,lngs,pop0,pop1,popdiff
4106,1188268468226.982,911682074848.7623,-276586393378.2196,35.80653381347656,-77.06803894042969,53113034.08338199,46391440.55736649,-6721593.526015498
4107,1654675418081.7158,1588762140737.1445,-65913277344.57129,35.78497314453125,-79.13775634765625,55504814.993478805,55276647.090108566,-228167.90337023884
4108,1609847397899.711,1481444496936.1938,-128402900963.51709,35.78497314453125,-79.11619567871094,53111040.79421782,55397866.76314386,2286825.9689260423
4109,6212784805720.52,14947066047594.404,8734281241873.885,35.78497314453125,-78.90060424804688,152484430.29570422,339485261.1982185,187000830.9025143
4110,16553315374917.291,29416317671171.363,12863002296254.072,35.78497314453125,-78.87904357910156,398043935.9200773,682902109.5190488,284858173.5989715
4111,42480577079519.56,58072753418042.91,15592176338523.344,35.78497314453125,-78.85748291015625,945292970.5227164,1349035078.5614984,403742108.038782
4112,55334905227933.625,59136341444000.74,3801436216067.117,35.78497314453125,-78.83592224121094,1197660770.2342112,1247780067.3651984,50119297.13098717
4113,40093826954839.695,41951090366024.195,1857263411184.5,35.78497314453125,-78.81436157226562,900475831.6441468,1124750529.13173,224274697.48758328
4114,40644505646006.96,38847912698517.16,-1796592947489.8047,35.78497314453125,-78.79280853271484,1116257123.7621508,1364719783.4869955,248462659.7248447
4115,35025106499986.477,29007344296356.492,-6017762203629.984,35.78497314453125,-78.77124786376953,1076607779.9729586,1106759802.5435145,30152022.570555925
4116,21890999986036.26,23078533550744.72,1187533564708.457,35.78497314453125,-78.74968719482422,756123343.0218505,1102346249.5772665,346222906.555416
4117,26860169507617.85,20166414808432.133,-6693754699185.719,35.78497314453125,-78.7281265258789,863129644.5177811,945208881.1558777,82079236.63809657
4118,28003410512335.004,25042795750650.66,-2960614761684.3438,35.78497314453125,-78.7065658569336,937417575.5122101,1095459259.953888,158041684.4416778
4119,38462736397133.26,33758057390429.406,-4704679006703.852,35.78497314453125,-78.68500518798828,2556184778.007889,2560812841.247174,4628063.239284992
4120,41253314191165.63,40215712040190.0,-1037602150975.6328,35.78497314453125,-78.66344451904297,1259716555.1029594,1913904836.9498107,654188281.8468513
4121,44551043838920.695,58761979605906.17,14210935766985.477,35.78497314453125,-78.64189147949219,1393477618.4623458,1685413002.2760167,291935383.8136709
4122,35488754578621.07,31875093888791.14,-3613660689829.9297,35.78497314453125,-78.62033081054688,1661017315.7679496,1714429890.3023944,53412574.53444481
4123,20304424908370.312,17801204794950.69,-2503220113419.621,35.78497314453125,-78.59877014160156,922247762.7952802,940317717.5719663,18069954.776686072
4124,14622210720252.271,11409027582145.854,-3213183138106.418,35.78497314453125,-78.57720947265625,671821954.1830009,712953241.6622488,41131287.47924793
4125,9920956324901.213,13974233258878.545,4053276933977.332,35.78497314453125,-78.55564880371094,336225382.7761933,602099377.0382975,265873994.2621042
4126,12492548361672.82,20959555206358.746,8467006844685.926,35.78497314453125,-78.53408813476562,404944529.2943646,723687062.0963535,318742532.80198896
4127,15067419412928.34,21732600274951.418,6665180862023.078,35.78497314453125,-78.51252746582031,493633546.90198255,728229516.758447,234595969.8564645
4128,10306742654736.814,15345665157038.709,5038922502301.895,35.78497314453125,-78.49097442626953,343272312.81019104,611414305.610316,268141992.800125
4129,4714736114566.877,4677101602326.387,-37634512240.490234,35.78497314453125,-78.46941375732422,174226625.618523,189517810.54841477,15291184.929891765
4130,4223497512369.914,4519489563245.497,295992050875.583,35.78497314453125,-78.4478530883789,157974973.9775896,179975164.39003563,22000190.412446022
4131,1733424313741.305,2073322809329.4487,339898495588.1438,35.78497314453125,-78.4262924194336,63915289.80175599,81678498.71526913,17763208.913513146
4132,2656363504507.1753,3094359865641.081,437996361133.90576,35.78497314453125,-78.40473175048828,96641553.87811461,131617082.51973131,34975528.6416167
4133,3800885261305.606,4629468038058.145,828582776752.5386,35.78497314453125,-78.38317108154297,139344773.73689762,190998477.85862082,51653704.121723205
4134,4046395063065.003,6414209003705.1,2367813940640.0967,35.78497314453125,-78.36161804199219,159944205.22853956,209123558.97188964,49179353.74335009
4135,3566815803448.645,5232146562310.744,1665330758862.099,35.78497314453125,-78.34005737304688,141098805.80802408,206662444.57066613,65563638.762642056
4136,1757241603938.2957,2150525901817.4844,393284297879.1887,35.78497314453125,-78.31849670410156,88017246.73961571,116442590.76811592,28425344.028500214
4137,1045181789541.7446,997264382828.0378,-47917406713.70679,35.78497314453125,-78.25381469726562,53526221.79881661,61518550.341684714,7992328.542868108
4138,1609393688722.3743,2038766999891.6694,429373311169.29517,35.78497314453125,-78.1460189819336,59849845.91959582,70728024.76468502,10878178.845089197
4139,1446777014247.3293,1803751469817.1477,356974455569.81836,35.78497314453125,-78.12445831298828,54874743.68248284,65726555.724179976,10851812.041697137
4140,1355160171496.333,1671345731399.5686,316185559903.2356,35.78497314453125,-78.10289764404297,52071813.65824563,62908770.8685547,10836957.210309066
4141,1416410609350.868,2592900425841.3623,1176489816490.4944,35.78497314453125,-78.01666259765625,51505500.2608685,115524428.76207489,64018928.50120639
4142,2020916258334.8152,4155724195632.829,2134807937298.014,35.78497314453125,-77.99510192871094,65518077.911332525,183186484.30764407,117668406.39631155
4143,2020916258334.8152,4155724195632.829,2134807937298.014,35.78497314453125,-77.97354125976562,65518077.911332525,183186484.30764407,117668406.39631155
4144,2970122951338.7856,4704324974044.6045,1734202022705.8188,35.78497314453125,-77.95198059082031,84701637.06219126,168552131.90402076,83850494.8418295
4145,4927191847846.526,6095272642659.35,1168080794812.8232,35.78497314453125,-77.930419921875,133557412.72320253,173614533.21433377,40057120.491131246
4146,3730672848532.5405,4484101016178.858,753428167646.3179,35.78497314453125,-77.90886688232422,118082952.70347214,149552400.55409953,31469447.850627393
4147,1440970365318.3228,1375148132848.6343,-65822232469.68848,35.78497314453125,-77.8873062133789,60994310.427777834,50409666.87829682,-10584643.549481012
4148,1181258017969.277,1083223835183.0652,-98034182786.21191,35.78497314453125,-77.8657455444336,53720659.75563594,61143101.075303204,7422441.319667265
4149,1862021179530.2097,1333809872714.8562,-528211306815.3535,35.78497314453125,-77.650146484375,92916579.28871332,87511601.1807737,-5404978.107939616
4150,2365437583893.6436,1758289152826.0059,-607148431067.6377,35.78497314453125,-77.62858581542969,117344178.26354608,116381746.22691154,-962432.0366345346
4151,3200550974884.9907,3800914090880.7217,600363115995.731,35.871212005615234,-79.13775634765625,77890898.00728141,85098504.35610409,7207606.348822683
4152,4754917352179.896,5155525218083.373,400607865903.47656,35.871212005615234,-79.11619567871094,114127147.10243526,117624586.17247105,3497439.0700357854
4153,6543209519511.725,6669522738940.869,126313219429.14453,35.871212005615234,-79.09464263916016,176175928.4596618,200105470.67917454,23929542.21951273
4154,13640964422514.043,19637912825387.617,5996948402873.574,35.871212005615234,-79.07308197021484,343738527.24567264,443217328.5361145,99478801.29044187
4155,6988292262076.692,7992977078173.021,1004684816096.3291,35.871212005615234,-79.05152130126953,127304048.32586761,145818478.29352126,18514429.967653647
4156,8106832753593.773,10725607063813.006,2618774310219.2324,35.871212005615234,-79.02996063232422,122536806.78783607,141432622.10387197,18895815.316035897
4157,6358194145803.087,6066385411063.447,-291808734739.63965,35.871212005615234,-79.0083999633789,112152851.40369783,125286484.20973206,13133632.806034222
4158,5480390384267.523,4273509440807.092,-1206880943460.4316,35.871212005615234,-78.9868392944336,105723073.29915056,122918920.52834302,17195847.229192466
4159,3424962522630.6855,8922229231173.13,5497266708542.445,35.871212005615234,-78.96527862548828,66932376.04402988,191993079.4344011,125060703.39037122
4160,4983326407382.366,13227017519359.969,8243691111977.603,35.871212005615234,-78.9437255859375,110003360.0696653,274314592.5751357,164311232.5054704
4161,8588692928186.722,14589286211712.494,6000593283525.772,35.871212005615234,-78.92216491699219,192946316.3971816,341530300.80834895,148583984.41116735
4162,8630945290914.508,18891580706462.234,10260635415547.727,35.871212005615234,-78.90060424804688,197657322.00582442,573104400.1125069,375447078.1066824
4163,22578096638508.156,36327830414164.555,13749733775656.398,35.871212005615234,-78.7281265258789,501303852.56622165,916706559.0167813,415402706.4505597
4164,61688965974821.22,51912968083976.49,-9775997890844.727,35.871212005615234,-78.7065658569336,1403094502.9272504,1525419809.4937818,122325306.56653142
4165,63432417188357.24,55175742654688.01,-8256674533669.234,35.871212005615234,-78.68500518798828,1341556589.7268112,1335860764.9026783,-5695824.824132919
4166,54546434673386.77,46942092833402.055,-7604341839984.719,35.871212005615234,-78.66344451904297,1179582337.3462412,1070778310.1965386,-108804027.14970267
4167,55193948234967.03,48734450975988.766,-6459497258978.266,35.871212005615234,-78.64189147949219,1537697463.5206244,1707416757.8579345,169719294.33731008
4168,49790631022270.15,43777041113130.52,-6013589909139.625,35.871212005615234,-78.62033081054688,1218618432.9257042,1179118147.0993912,-39500285.82631302
4169,32053623904815.26,32462403799540.855,408779894725.59375,35.871212005615234,-78.59877014160156,701102359.9017324,837643024.0651875,136540664.163455
4170,16841815641047.254,18621406768090.258,1779591127043.004,35.871212005615234,-78.57720947265625,467020375.3695226,734521185.0013471,267500809.6318245
4171,14849575473852.49,19284053156598.92,4434477682746.432,35.871212005615234,-78.55564880371094,475674311.081742,930402718.9745269,454728407.8927849
4172,7328550031710.728,17035886251880.535,9707336220169.809,35.871212005615234,-78.53408813476562,220926118.48300067,659835179.204102,438909060.7211014
4173,10438241084004.832,18776022331250.445,8337781247245.613,35.871212005615234,-78.51252746582031,347399159.11635536,692396713.978113,344997554.8617577
4174,5390921036402.199,7290332809752.325,1899411773350.126,35.871212005615234,-78.49097442626953,175038294.6422263,229548023.48661187,54509728.844385564
4175,3231500941752.4487,3743661736827.6616,512160795075.2129,35.871212005615234,-78.46941375732422,105368899.40507828,130123513.3468628,24754613.941784516
4176,2092708780698.172,2043981101873.123,-48727678825.04907,35.871212005615234,-78.4478530883789,75314861.15787393,80435916.5064484,5121055.348574474
4177,1337981874198.1956,788487085131.0612,-549494789067.1344,35.871212005615234,-78.4262924194336,57817569.81374925,41114670.80380165,-16702899.009947598
4178,1272305054786.5996,735989251895.6221,-536315802890.97754,35.871212005615234,-78.40473175048828,54995450.43918554,36787718.76597013,-18207731.673215404
4179,1266211308624.9507,746081225272.6029,-520130083352.3478,35.871212005615234,-78.38317108154297,54407536.94068261,36918332.48983294,-17489204.450849675
4180,1367136778673.0103,946091628709.8484,-421045149963.16187,35.871212005615234,-78.36161804199219,54721576.068261094,43730114.670697555,-10991461.39756354
4181,1791900196407.0684,1878782962866.4744,86882766459.406,35.871212005615234,-78.34005737304688,53710035.81271069,74621046.73200136,20911010.919290677
4182,1850368883496.9087,2448043806704.324,597674923207.4155,35.871212005615234,-78.31849670410156,58755561.31728002,80533240.75271535,21777679.435435332
4183,1841504551772.1282,3026436503750.8994,1184931951978.7712,35.871212005615234,-78.29693603515625,63819945.970480025,87957575.72979514,24137629.75931512
4184,1755966739072.6326,1775501310714.6392,19534571642.00659,35.871212005615234,-78.27537536621094,56218135.423519395,70825665.45448488,14607530.030965485
4185,1968608304615.5166,1174650471677.9526,-793957832937.564,35.871212005615234,-78.25381469726562,54667031.240972035,54988287.05629607,321255.81532403827
4186,1763041516200.9783,1094015877467.5729,-669025638733.4054,35.871212005615234,-78.23225402832031,50520996.282784805,50886600.3679176,365604.0851327926
4187,2609594605960.768,2871526839178.767,261932233217.99902,35.871212005615234,-77.84418487548828,124379918.04248616,135944658.02673605,11564739.98424989
4188,1622171892618.1467,1598893995293.8442,-23277897324.30249,35.871212005615234,-77.82262420654297,78016228.41999356,80678736.2724812,2662507.8524876386
4189,1521999734495.114,1718674010822.385,196674276327.271,35.871212005615234,-77.52079010009766,84564080.29618816,124973381.89879832,40409301.602610156
4190,1381483465444.7422,949949757284.1272,-431533708160.615,35.871212005615234,-77.11116027832031,65397748.947984606,50454318.60265326,-14943430.345331348
4191,1012732446996.9855,621937693320.5154,-390794753676.4701,35.871212005615234,-77.089599609375,51518361.41204832,32226239.60508399,-19292121.806964327
4192,2702896564184.298,1807574504970.8843,-895322059213.4136,35.871212005615234,-77.06803894042969,117566306.33567388,94658537.03154846,-22907769.30412543
4193,3584353264697.3945,2333275237314.809,-1251078027382.5854,35.871212005615234,-77.04647827148438,157227584.83140036,130979574.3850044,-26248010.446395963
4194,2796208064653.432,2384292674990.988,-411915389662.44434,35.871212005615234,-76.74464416503906,164923312.67928168,153629040.51343405,-11294272.16584763
4195,2361664083221.7456,1782779136170.2634,-578884947051.4822,35.871212005615234,-76.72308349609375,103316645.74566622,91767330.6239774,-11549315.121688828
4196,1282022178533.3042,1711587591725.2925,429565413191.9883,35.871212005615234,-75.64511108398438,52366920.08710541,63488762.5199102,11121842.432804793
4197,4982697200438.489,5605462650583.35,622765450144.8604,35.84965133666992,-79.11619567871094,135207676.3083737,154023342.5940473,18815666.28567362
4198,6141043827771.942,7116320774168.934,975276946396.9912,35.84965133666992,-79.09464263916016,145835791.08069465,175770899.5299905,29935108.44929585
4199,7749257608511.46,10331296520250.602,2582038911739.1416,35.84965133666992,-79.07308197021484,115931154.75368893,188617822.8308515,72686668.07716256
4200,7792933327230.812,10473937445943.217,2681004118712.4053,35.84965133666992,-79.05152130126953,112355292.47145449,188233176.86352938,75877884.3920749
4201,5623277507635.138,8175949989190.084,2552672481554.9463,35.84965133666992,-79.02996063232422,84537334.87592004,149497111.519559,64959776.64363895
4202,15473696365057.037,16634347801434.72,1160651436377.6836,35.84965133666992,-78.7281265258789,305890687.7933714,479892617.51436234,174001929.72099096
4203,38235860249149.11,43652075099415.65,5416214850266.539,35.84965133666992,-78.7065658569336,901693681.8598489,1116559395.1592224,214865713.2993735
4204,31108134703157.1,43918158610486.06,12810023907328.96,35.84965133666992,-78.68500518798828,729917467.4772767,962983500.7477586,233066033.27048194
4205,44307597175117.266,50697902134065.84,6390304958948.578,35.84965133666992,-78.66344451904297,1008138509.707276,1183890579.6450078,175752069.93773186
4206,44935553012525.31,44618613616943.58,-316939395581.7344,35.84965133666992,-78.64189147949219,1159542066.6728237,1204314742.7519443,44772676.079120636
4207,49363059159063.47,41980194154672.195,-7382865004391.273,35.84965133666992,-78.62033081054688,1379960142.9305837,1402443727.1991067,22483584.268522978
4208,31579293366619.844,26110291860720.215,-5469001505899.629,35.84965133666992,-78.59877014160156,1089753171.010313,1299012541.240047,209259370.22973394
4209,35616197231514.445,29683185642678.273,-5933011588836.172,35.84965133666992,-78.57720947265625,1312406475.6375017,1503362189.6134233,190955713.97592163
4210,16150446962273.734,26990952710119.18,10840505747845.445,35.84965133666992,-78.55564880371094,537179741.8507746,1088249614.2898574,551069872.4390827
4211,9475101233667.672,15186545552066.152,5711444318398.48,35.84965133666992,-78.53408813476562,300005282.0439051,568072593.3525642,268067311.30865914
4212,6680425908797.199,11289246045236.809,4608820136439.609,35.84965133666992,-78.51252746582031,217201030.9743492,409915695.4381176,192714664.46376842
4213,3765170386668.0312,3555485978169.7563,-209684408498.2749,35.84965133666992,-78.49097442626953,119736304.60204853,126104577.5346103,6368272.93256177
4214,3082976289180.7324,2370354907262.2485,-712621381918.4839,35.84965133666992,-78.46941375732422,97715767.89618662,92754072.40780494,-4961695.488381684
4215,2921721284285.092,2741401128292.849,-180320155992.24268,35.84965133666992,-78.4478530883789,99390936.47249499,109697137.04832153,10306200.57582654
4216,2192170849747.909,2114800593873.9475,-77370255873.96143,35.84965133666992,-78.4262924194336,86483577.64140485,104753305.49778976,18269727.856384903
4217,1893644405191.6262,1350125255880.518,-543519149311.10815,35.84965133666992,-78.40473175048828,80292478.69250382,76911479.67720844,-3380999.0152953863
4218,1728116158699.213,1113685302382.197,-614430856317.0159,35.84965133666992,-78.38317108154297,75882502.5562104,60435364.74601499,-15447137.810195409
4219,1475408058069.0557,1109916513418.4534,-365491544650.6023,35.84965133666992,-78.36161804199219,56814378.921043605,50232137.02676919,-6582241.894274414
4220,1793923798420.7778,1883398422566.6724,89474624145.89453,35.84965133666992,-78.34005737304688,53700800.97736014,74772419.07764684,21071618.1002867
4221,1869422454211.9895,2638645180430.664,769222726218.6746,35.84965133666992,-78.31849670410156,60461843.33376644,82477860.43067035,22016017.096903913
4222,2312029302444.479,3556527501777.4126,1244498199332.9336,35.84965133666992,-78.29693603515625,81973270.86433768,101758795.3411636,19785524.476825923
4223,3006148777689.833,3572673041717.6177,566524264027.7847,35.84965133666992,-78.27537536621094,107758153.28435943,115625711.45438953,7867558.170030102
4224,1972567863397.5137,1205895574561.3667,-766672288836.147,35.84965133666992,-78.25381469726562,55287010.82485301,55682405.78423351,395394.9593805
4225,1941624161484.211,2180546503723.4246,238922342239.21362,35.84965133666992,-77.84418487548828,93955328.65980455,102704695.0565114,8749366.39670685
4226,1713360304597.3994,1319154798806.6714,-394205505790.728,35.84965133666992,-77.13272094726562,75161286.99978372,72196938.02413435,-2964348.9756493717
4227,2222574513880.742,1740250391926.6455,-482324121954.0967,35.84965133666992,-77.11116027832031,95904210.60726646,93070647.72361125,-2833562.8836552054
4228,1773657752043.6963,1355361544878.832,-418296207164.86426,35.84965133666992,-77.089599609375,79059831.65139823,71621485.22102024,-7438346.43037799
4229,6493495367722.284,5062046301743.469,-1431449065978.8154,35.84965133666992,-77.06803894042969,327225025.3038724,322281090.7912065,-4943934.512665927
4230,7016401250827.403,4833705470387.913,-2182695780439.4902,35.84965133666992,-77.04647827148438,360263056.5813525,311014784.7384155,-49248271.84293699
4231,2608270820836.657,1536973414164.2725,-1071297406672.3848,35.84965133666992,-76.76620483398438,169284866.99820402,93828923.07588233,-75455943.92232169
4232,3119131289507.9404,2811366348056.9614,-307764941450.979,35.84965133666992,-76.74464416503906,176871617.8824082,153724931.42830396,-23146686.454104245
4233,1365725902414.6604,1823337807576.03,457611905161.3696,35.84965133666992,-75.64511108398438,55785976.55343178,67633968.38024507,11847991.826813295
4234,2477523190677.51,2662385641858.8857,184862451181.37598,35.935890197753906,-79.15931701660156,56548244.75930744,63561424.17915247,7013179.41984503
4235,3603721263181.879,3510799245653.225,-92922017528.65381,35.935890197753906,-79.13775634765625,78342610.72635713,82502806.65633996,4160195.929982826
4236,4945419331157.447,5485725555944.131,540306224786.6836,35.935890197753906,-79.11619567871094,109861289.26082392,123787790.82641658,13926501.565592661
4237,15584209405731.73,22329259242441.02,6745049836709.289,35.935890197753906,-79.09464263916016,451487062.9903894,501884317.22287554,50397254.23248613
4238,16948467658949.117,20000851649070.93,3052383990121.8125,35.935890197753906,-79.07308197021484,465077566.1673962,545063888.7870301,79986322.61963391
4239,38144555946850.72,32468930177183.23,-5675625769667.488,35.935890197753906,-79.05152130126953,783674080.4446962,789704077.0981423,6029996.653446078
4240,38400566958555.016,41535131655435.016,3134564696880.0,35.935890197753906,-79.02996063232422,827217055.9156332,818742391.4514663,-8474664.46416688
4241,31639082656195.984,38020076486107.86,6380993829911.875,35.935890197753906,-79.0083999633789,692298527.8959165,816586851.4715722,124288323.5756557
4242,15561157115421.8,18320551600715.195,2759394485293.3945,35.935890197753906,-78.9868392944336,311838683.55435675,451959258.1905791,140120574.63622236
4243,26630679878321.95,27706555968008.164,1075876089686.2148,35.935890197753906,-78.96527862548828,396781754.2834031,459110299.2860051,62328545.00260198
4244,45954818869920.43,43644339401718.99,-2310479468201.4375,35.935890197753906,-78.9437255859375,822334394.9285643,857381233.1818113,35046838.25324702
4245,31587136518791.098,47622650285305.96,16035513766514.863,35.935890197753906,-78.92216491699219,826105392.906888,1214853520.254608,388748127.3477199
4246,18936126574191.867,26586481838781.293,7650355264589.426,35.935890197753906,-78.90060424804688,622364997.4595486,985715278.508033,363350281.04848444
4247,6362181671832.26,6070168582604.017,-292013089228.24316,35.935890197753906,-78.87904357910156,214305892.67514715,298613371.34353936,84307478.66839221
4248,2463979698361.6367,4392537690048.18,1928557991686.5435,35.935890197753906,-78.85748291015625,91290976.89593484,218832587.72820678,127541610.83227195
4249,8065750551523.877,14294727199049.953,6228976647526.076,35.935890197753906,-78.83592224121094,246430587.60173818,478114509.8723277,231683922.2705895
4250,7022837449661.265,13338686198734.686,6315848749073.421,35.935890197753906,-78.81436157226562,200672138.10518607,383071775.94480824,182399637.83962217
4251,20218234967071.05,17386433550242.107,-2831801416828.9434,35.935890197753906,-78.74968719482422,426709880.61262906,521125686.3090922,94415805.69646317
4252,15562900285558.65,18765498205226.46,3202597919667.8105,35.935890197753906,-78.7281265258789,306355657.10960996,422203206.6122863,115847549.50267637
4253,18809101318081.71,23331057361175.79,4521956043094.078,35.935890197753906,-78.7065658569336,362681018.1695312,405100443.2843644,42419425.114833176
4254,14272214759641.404,17868427988883.223,3596213229241.8184,35.935890197753906,-78.68500518798828,268155050.29919147,320536320.6759005,52381270.376709044
4255,17861604514322.676,15150908197587.594,-2710696316735.082,35.935890197753906,-78.66344451904297,297533617.99209344,306470070.7873303,8936452.795236886
4256,19542117185511.66,15630752600291.256,-3911364585220.4043,35.935890197753906,-78.64189147949219,299148756.3713657,319844540.1155302,20695783.744164467
4257,16459857265181.871,14252375253405.385,-2207482011776.4863,35.935890197753906,-78.62033081054688,240513759.7875837,279216208.3755071,38702448.58792341
4258,12373020948243.064,11518474572644.527,-854546375598.5371,35.935890197753906,-78.59877014160156,173726866.41172844,217900013.10585475,44173146.69412631
4259,8456833155442.054,37326222269739.195,28869389114297.14,35.935890197753906,-78.57720947265625,167628919.78877333,850826008.49079,683197088.7020167
4260,3285342671933.7974,24717472233966.97,21432129562033.17,35.935890197753906,-78.55564880371094,83434072.66920584,640029022.7953013,556594950.1260955
4261,4155406534213.522,12863320299312.13,8707913765098.609,35.935890197753906,-78.53408813476562,108680686.91920058,399118293.2097282,290437606.2905276
4262,7009349767597.608,15234576578055.486,8225226810457.878,35.935890197753906,-78.51252746582031,187947627.50337213,457109430.7192774,269161803.21590525
4263,3800255482253.8438,8035943736730.694,4235688254476.8506,35.935890197753906,-78.49097442626953,107038515.78365833,264354282.0321693,157315766.248511
4264,4148748605776.507,13391674410336.242,9242925804559.734,35.935890197753906,-78.46941375732422,136797957.0775559,445666416.2209357,308868459.1433798
4265,2187351409388.4355,4165522463239.9067,1978171053851.4712,35.935890197753906,-78.4478530883789,72499310.84135817,138687381.8103473,66188070.96898912
4266,1657882962450.2878,2397626374523.2246,739743412072.9368,35.935890197753906,-78.4262924194336,56647546.87568102,77614887.7202612,20967340.84458018
4267,1519812057576.8118,2467143371973.2314,947331314396.4197,35.935890197753906,-78.40473175048828,53773877.17893956,79941402.96178064,26167525.78284108
4268,1375163755564.825,2413705569569.13,1038541814004.3049,35.935890197753906,-78.38317108154297,49942705.79636933,81834083.90202066,31891378.105651334
4269,1284962933187.6711,1719848496275.2068,434885563087.53564,35.935890197753906,-78.31849670410156,57183524.5713804,85241132.22004052,28057607.648660116
4270,1399176136834.08,1557707538425.8987,158531401591.8186,35.935890197753906,-78.29693603515625,67665515.80325507,84640625.49207345,16975109.68881838
4271,1467480249188.7068,1502382836755.0615,34902587566.35474,35.935890197753906,-78.27537536621094,73566836.82758243,84152094.84303842,10585258.015455991
4272,1489364518852.5283,1483992416613.8704,-5372102238.657959,35.935890197753906,-78.25381469726562,75400754.59096098,83961288.75910795,8560534.168146968
4273,1178797201622.2053,1123646646342.5073,-55150555279.698,35.935890197753906,-78.23225402832031,59650631.64957978,81878354.77208179,22227723.122502014
4274,1151585300694.8135,1231858364077.1711,80273063382.35767,35.935890197753906,-78.21070098876953,53183454.95011498,95426390.29318976,42242935.34307478
4275,1736630093855.3667,1354829884694.0,-381800209161.3667,35.935890197753906,-77.97354125976562,70934410.32026629,82127917.799049,11193507.478782713
4276,1636339619872.0518,3459710036914.087,1823370417042.0352,35.935890197753906,-77.930419921875,70307802.89302516,124489301.66720574,54181498.774180576
4277,1892607550763.2297,3653260336327.686,1760652785564.4563,35.935890197753906,-77.90886688232422,80761060.10644321,139343232.5810031,58582172.47455989
4278,2391828669607.8716,2237437695101.9595,-154390974505.9121,35.935890197753906,-77.8873062133789,109647146.49371397,171134001.9431908,61486855.44947684
4279,11675704980116.504,9802167942460.926,-1873537037655.5781,35.935890197753906,-77.8657455444336,357911057.69482315,360675970.5933485,2764912.8985253572
4280,10362646067764.59,11730036765396.838,1367390697632.248,35.935890197753906,-77.84418487548828,331916635.6103295,326751325.1219809,-5165310.488348603
4281,18424192079441.516,13311871011193.008,-5112321068248.508,35.935890197753906,-77.82262420654297,724051797.3794913,656821900.7498003,-67229896.629691
4282,20245025951580.42,12599984512833.436,-7645041438746.986,35.935890197753906,-77.80106353759766,1253093565.837009,886819968.297062,-366273597.5399469
4283,17957666166098.43,14172838033904.44,-3784828132193.99,35.935890197753906,-77.77950286865234,1172437882.7894013,906570035.9169446,-265867846.87245667
4284,6792721453397.218,5432846335425.644,-1359875117971.5742,35.935890197753906,-77.75794982910156,393845148.70509326,407255701.78235555,13410553.077262282
4285,3260098459371.4287,2427270101091.9966,-832828358279.4321,35.935890197753906,-77.73638916015625,143205291.41903067,147749257.09079862,4543965.67176795
4286,1226506358203.2866,1297453609415.1863,70947251211.89966,35.935890197753906,-77.6070327758789,65869216.70359248,67887325.64700595,2018108.9434134662
4287,1815353375233.9026,1924480439048.5754,109127063814.67285,35.935890197753906,-77.5854721069336,99571489.66088061,96637609.59576647,-2933880.0651141405
4288,2034432031787.2092,1965582535078.679,-68849496708.53027,35.935890197753906,-77.56391143798828,107179181.23103495,102974106.70391497,-4205074.527119979
4289,2208115538464.4067,2021294581804.9287,-186820956659.47803,35.935890197753906,-77.54235076904297,102704373.46166076,117067485.04185385,14363111.580193087
4290,1713800864232.1235,1501440432016.376,-212360432215.74756,35.935890197753906,-77.52079010009766,78162560.11047848,90339790.25282697,12177230.142348498
4291,1334150468185.334,1257503690278.3901,-76646777906.94385,35.935890197753906,-76.22721862792969,77674857.0107808,74692890.01942663,-2981966.9913541675
4292,1635624819891.856,1664338264491.5176,28713444599.66162,35.914329528808594,-79.15931701660156,51406060.4438629,50564952.454708606,-841107.9891542941
4293,2822171101199.612,2700770392740.9497,-121400708458.66211,35.914329528808594,-79.13775634765625,69814809.7705397,69933535.59611917,118725.82557946444
4294,4443091591478.029,4128862219517.258,-314229371960.7715,35.914329528808594,-79.11619567871094,94616931.59289066,96374521.65343969,1757590.0605490208
4295,18948566578504.945,22522106116392.965,3573539537888.0195,35.914329528808594,-79.09464263916016,675300786.6256175,812315849.8765178,137015063.25090027
4296,50746466142818.04,43209782743374.17,-7536683399443.867,35.914329528808594,-79.07308197021484,1832672815.6358645,1769705440.6194494,-62967375.01641512
4297,38180019526194.03,30909145889439.33,-7270873636754.703,35.914329528808594,-79.05152130126953,2503334722.622597,2313477559.092578,-189857163.53001928
4298,26587392732737.246,28952678295773.617,2365285563036.371,35.914329528808594,-79.02996063232422,631650904.4807596,689623819.5297508,57972915.0489912
4299,24766953850221.168,39628229936125.94,14861276085904.77,35.914329528808594,-79.0083999633789,460878396.34212536,705426499.110466,244548102.76834065
4300,12986474584863.506,18954441780613.32,5967967195749.814,35.914329528808594,-78.9868392944336,264913101.76710784,347686371.9482065,82773270.18109864
4301,13730713614646.068,15911042900358.195,2180329285712.127,35.914329528808594,-78.96527862548828,279976454.3191071,413329454.64927804,133353000.33017093
4302,39284213996210.66,35207030875769.14,-4077183120441.5156,35.914329528808594,-78.9437255859375,894054097.7013931,972200604.8048551,78146507.10346198
4303,47167257657700.23,49379313669258.46,2212056011558.2344,35.914329528808594,-78.92216491699219,1162293384.4933589,1402888244.7403162,240594860.2469573
4304,19252610897655.69,23621258952447.613,4368648054791.922,35.914329528808594,-78.90060424804688,556006146.6251085,787745169.4180918,231739022.7929833
4305,6679229107528.407,12874394199248.342,6195165091719.935,35.914329528808594,-78.77124786376953,128844322.96235451,324880534.75924057,196036211.79688606
